Date,TimeIn,GateIn,PCIn,ContactNo,NRIC,TimeOut,GateOut,PCOut,Stay
2020-08-17,11:24,A,2,96109911,F4082343X,12:38,D,11,74
2020-08-17,11:24,B,3,93797982,S4378284X,11:27,E,8,3
2020-08-17,11:25,B,6,92820507,T3129335X,15:05,E,9,220
2020-08-17,11:30,C,3,86590711,G5267236X,14:04,D,9,154
2020-08-17,11:34,C,1,97929127,T5225180X,12:24,F,12,50
2020-08-17,11:38,C,2,86366119,S4378535X,13:46,D,7,128
2020-08-17,11:39,C,6,87638030,G5941802X,13:15,D,8,96
2020-08-17,11:40,C,3,95490807,S9774956X,14:17,D,12,157
2020-08-17,11:41,C,4,83085008,S4327781X,13:34,D,7,113
2020-08-17,11:46,C,2,87067824,T4187892X,15:26,G,10,220
2020-08-17,11:49,C,5,86987657,G1690689X,12:39,D,12,50
2020-08-17,11:54,C,1,87649582,G6120527X,13:03,F,11,69
2020-08-17,11:56,B,1,88099070,G4533058X,12:58,D,10,62
2020-08-17,11:57,A,3,96348095,F4725853X,15:43,G,10,226
2020-08-17,12:00,A,1,99039399,T6323998X,13:34,F,7,94
2020-08-17,12:00,A,1,91960336,T0478410X,14:50,D,8,170
2020-08-17,12:02,B,1,94498040,T3931893X,15:26,F,9,204
2020-08-17,12:06,A,6,89460815,T1177750X,12:17,E,11,11
2020-08-17,12:08,A,1,97088671,T2586897X,14:55,D,8,167
2020-08-17,12:08,C,5,98605414,G7956841X,12:55,F,7,47
2020-08-17,12:11,B,6,93934302,S4378165X,14:17,G,12,126
2020-08-17,12:13,B,5,98886942,F5694353X,13:38,G,8,85
2020-08-17,12:16,C,3,84995803,F3197892X,13:53,F,12,97
2020-08-17,12:18,C,2,87743770,S9257989X,13:22,E,10,64
2020-08-17,12:21,B,6,83407681,T5153790X,13:50,G,9,89
2020-08-17,12:25,C,6,84235580,S5677276X,15:12,G,12,167
2020-08-17,12:30,C,5,95209241,T8364955X,16:25,E,12,235
2020-08-17,12:31,B,4,94802433,S9687915X,15:23,F,11,172
2020-08-17,12:32,B,2,99023809,G7842656X,15:25,E,9,173
2020-08-17,12:33,C,3,99282454,S8460095X,16:08,G,11,215
2020-08-17,12:33,A,4,98300925,S6022350X,13:38,G,8,65
2020-08-17,12:34,B,6,97813749,S5031468X,14:05,E,9,91
2020-08-17,12:38,A,2,83611215,S1893429X,16:02,G,12,204
2020-08-17,12:42,C,2,98753090,G1971330X,14:29,F,10,107
2020-08-17,12:44,B,2,95187078,T7769219X,14:33,E,8,109
2020-08-17,12:44,C,4,87875356,F0602876X,13:59,F,11,75
2020-08-17,12:49,B,2,81813579,F5622903X,16:26,E,12,217
2020-08-17,12:53,C,2,99480624,G5399138X,13:38,F,10,45
2020-08-17,12:58,A,5,97029087,G6725852X,15:10,E,9,132
2020-08-17,13:00,A,2,91725252,G3356081X,16:41,F,10,221
2020-08-17,13:00,C,2,95430101,S9873039X,13:38,E,9,38
2020-08-17,13:02,B,3,82130566,G5004710X,14:13,F,7,71
2020-08-17,13:03,A,1,84831869,S4466902X,16:46,G,11,223
2020-08-17,13:04,C,2,85469818,T5191614X,13:07,G,11,3
2020-08-17,13:07,A,5,83084438,G2117426X,16:59,F,8,232
2020-08-17,13:11,A,6,96496438,T1349056X,15:19,D,10,128
2020-08-17,13:14,B,4,86098215,T9827449X,15:28,F,11,134
2020-08-17,13:18,C,6,99339159,S9753068X,13:33,G,7,15
2020-08-17,13:21,A,5,94925948,F5584956X,13:34,D,12,13
2020-08-17,13:23,A,3,83610656,T3100246X,13:54,E,9,31
2020-08-17,13:26,A,5,95626557,G7704553X,16:56,F,8,210
2020-08-17,13:31,C,5,93855817,G4190029X,14:20,F,11,49
2020-08-17,13:35,B,1,81596236,S8449470X,14:13,D,7,38
2020-08-17,13:36,B,2,87539317,G9798426X,15:47,F,12,131
2020-08-17,13:36,C,3,82063856,T6009587X,15:08,E,7,92
2020-08-17,13:39,B,5,92542745,T8686043X,15:54,G,7,135
2020-08-17,13:42,A,4,89245517,T7573615X,15:44,E,8,122
2020-08-17,13:46,B,2,98388807,T4576809X,16:11,E,12,145
2020-08-17,13:48,A,3,86502213,G2829039X,15:05,G,8,77
2020-08-17,13:53,B,4,89327825,F4031492X,17:16,F,7,203
2020-08-17,13:57,A,2,98720252,G2077318X,14:03,D,8,6
2020-08-17,14:02,A,3,84355176,F8792843X,15:48,F,7,106
2020-08-17,14:05,C,4,89918152,G2742251X,16:51,E,9,166
2020-08-17,14:07,C,1,95781976,T9644372X,16:51,F,9,164
2020-08-17,14:10,A,2,87596198,G1934140X,15:41,G,11,91
2020-08-17,14:11,C,1,83653079,F0626624X,15:25,D,10,74
2020-08-17,14:15,C,1,92207935,F5798760X,14:28,D,7,13
2020-08-17,14:18,C,1,84318687,G0783337X,16:10,G,7,112
2020-08-17,14:21,A,3,86933339,T2174564X,18:13,D,12,232
2020-08-17,14:22,A,3,85748433,T0637027X,15:08,F,12,46
2020-08-17,14:23,B,2,87802591,G8591085X,16:26,F,7,123
2020-08-17,14:24,A,2,85957087,S7476043X,17:50,D,10,206
2020-08-17,14:28,A,1,98194514,F9451268X,16:13,G,12,105
2020-08-17,14:32,A,1,99996432,F9776385X,14:55,E,10,23
2020-08-17,14:32,A,6,89313400,F0381917X,15:18,D,12,46
2020-08-17,14:37,A,6,82786057,G8481979X,17:00,F,7,143
2020-08-17,14:41,C,1,98231273,G5308121X,16:38,F,8,117
2020-08-17,14:44,B,4,81382300,S7735347X,17:03,D,10,139
2020-08-17,14:45,A,6,92265359,G6882258X,18:25,D,12,220
2020-08-17,14:48,A,6,98586374,T0392182X,16:41,G,11,113
2020-08-17,14:49,A,6,93642006,S3590910X,15:25,G,11,36
2020-08-17,14:54,A,2,81635034,G3692901X,18:01,D,12,187
2020-08-17,14:55,A,1,83471135,S1689698X,16:31,F,9,96
2020-08-17,14:58,C,5,93019813,F7580894X,15:20,D,9,22
2020-08-17,15:02,C,4,81591600,G7700685X,17:09,G,8,127
2020-08-17,15:02,C,3,94106119,G9228326X,17:54,F,9,172
2020-08-17,15:07,B,4,92696531,T0717139X,15:48,G,10,41
2020-08-17,15:11,C,6,98337370,T6566748X,17:42,D,7,151
2020-08-17,15:11,A,6,85743278,S3784970X,18:17,F,11,186
2020-08-17,15:14,B,3,89939922,T0562539X,19:00,D,12,226
2020-08-17,15:19,B,3,93675302,T7727430X,18:05,F,11,166
2020-08-17,15:23,B,3,81557177,G6424177X,17:15,F,11,112
2020-08-17,15:27,A,5,92264690,S6078064X,18:19,F,8,172
2020-08-17,15:29,B,2,82046656,T9700362X,18:35,F,8,186
2020-08-17,15:34,B,4,97092974,F9565380X,18:41,G,10,187
2020-08-17,15:38,B,4,95106602,S5385580X,17:18,G,12,100
2020-08-17,15:38,C,3,89686550,G8903123X,17:20,G,10,102
2020-08-17,15:38,A,4,84707434,T8251246X,16:09,D,11,31
2020-08-17,15:42,A,4,91916016,G6998101X,19:13,F,10,211
2020-08-17,15:45,B,3,89936930,S5507224X,16:29,F,11,44
2020-08-17,15:50,A,5,86808527,F8602562X,17:09,D,11,79
2020-08-17,15:50,C,5,88372872,T6821350X,17:32,E,9,102
2020-08-17,15:52,C,4,92783804,T6747002X,17:17,E,12,85
2020-08-17,15:55,A,4,97735387,S4670721X,16:35,G,12,40
2020-08-17,15:58,C,6,82163464,T9786776X,16:53,E,11,55
2020-08-17,15:59,B,3,81468825,F0861914X,17:35,D,10,96
2020-08-17,16:04,B,4,94141251,S5124711X,16:44,E,10,40
2020-08-17,16:05,B,3,89383145,S6517218X,17:44,D,8,99
2020-08-17,16:10,A,5,89870183,S0042514X,17:25,F,10,75
2020-08-17,16:12,C,6,89648370,T3615475X,17:48,E,7,96
2020-08-17,16:17,B,3,95724685,S5153667X,16:54,D,9,37
2020-08-17,16:20,C,3,86465498,G8961950X,20:20,F,12,240
2020-08-17,16:20,C,4,88103818,S9063936X,17:24,F,7,64
2020-08-17,16:24,A,4,98576886,S9130776X,19:07,G,11,163
2020-08-17,16:24,A,6,82216350,G8374596X,16:54,F,11,30
2020-08-17,16:28,A,5,92156990,T0434029X,19:18,D,12,170
2020-08-17,16:28,A,6,87023758,G1447807X,19:36,D,11,188
2020-08-17,16:30,A,3,81162206,T6457131X,17:56,G,9,86
2020-08-17,16:32,A,6,86427030,F7332391X,17:31,G,8,59
2020-08-17,16:36,A,3,85217712,S5689184X,18:43,D,11,127
2020-08-17,16:40,C,2,97641929,T2155786X,16:58,E,10,18
2020-08-17,16:41,C,5,83109829,F5425950X,20:32,F,12,231
2020-08-17,16:43,A,3,92855356,G9846121X,17:07,D,10,24
2020-08-17,16:47,C,5,97080574,F7856935X,17:11,D,8,24
2020-08-17,16:50,B,4,99640152,G7969101X,18:17,F,7,87
2020-08-17,16:54,C,1,91127872,S7129514X,19:11,E,12,137
2020-08-17,16:58,C,3,85618605,G6562013X,18:41,E,9,103
2020-08-17,17:00,A,6,82401761,T2637832X,20:06,G,12,186
2020-08-17,17:01,A,5,89316623,G4194085X,19:44,E,11,163
2020-08-17,17:06,A,3,89707715,G4136519X,17:41,D,7,35
2020-08-17,17:11,C,2,94341787,S2608303X,18:50,F,8,99
2020-08-17,17:13,C,4,99567566,S7323371X,18:23,D,11,70
2020-08-17,17:14,A,3,94328811,F9496886X,18:47,D,11,93
2020-08-17,17:19,B,4,88236684,T8131875X,21:16,F,9,237
2020-08-17,17:21,A,1,89104807,T3872041X,19:33,G,10,132
2020-08-17,17:23,C,6,96660622,T5430247X,20:31,D,12,188
2020-08-17,17:23,C,6,91952290,G0260261X,19:18,D,8,115
2020-08-17,17:26,A,3,83726906,F1588695X,21:11,E,10,225
2020-08-17,17:31,B,6,81641388,T7618977X,18:38,D,9,67
2020-08-17,17:35,A,4,83677338,G2404931X,19:54,E,11,139
2020-08-17,17:37,B,6,91531628,F0691409X,19:15,E,9,98
2020-08-17,17:42,B,6,93112663,G6085781X,18:06,F,7,24
2020-08-17,17:46,C,6,83367248,S5773385X,19:57,D,9,131
2020-08-17,17:48,C,3,92455737,T0873750X,20:27,G,7,159
2020-08-17,17:51,B,3,88415922,S3001908X,20:26,E,12,155
2020-08-17,17:51,A,1,96563398,F1940380X,20:01,F,12,130
2020-08-17,17:52,B,5,88196201,F3992697X,19:23,E,8,91
2020-08-17,17:52,B,3,97080092,T6375126X,18:35,G,11,43
2020-08-17,17:52,C,4,93955303,G1716177X,19:41,D,8,109
2020-08-17,17:55,C,3,89144869,S5748658X,19:33,D,12,98
2020-08-17,17:59,C,6,87197782,G3946514X,19:23,G,9,84
2020-08-17,17:59,C,4,97692697,G5776472X,18:26,D,12,27
2020-08-17,18:04,C,2,86244506,T6777011X,21:43,E,11,219
2020-08-17,18:04,C,5,87924678,F0202148X,21:39,G,9,215
2020-08-17,18:09,B,5,99018100,F7202877X,20:10,E,10,121
2020-08-17,18:10,C,4,95770694,G5204626X,21:40,D,9,210
2020-08-17,18:10,B,1,94596791,S1002452X,21:28,E,7,198
2020-08-17,18:10,B,5,96602144,T7788902X,21:37,D,12,207
2020-08-17,18:15,C,1,92286923,F2905830X,21:21,D,8,186
2020-08-17,18:16,C,2,92424480,S4451615X,21:17,G,12,181
2020-08-17,18:20,A,6,81148198,G1780059X,18:48,E,8,28
2020-08-17,18:20,C,5,98904503,S2539080X,21:45,F,10,205
2020-08-17,18:25,C,6,83640884,F1077455X,20:47,E,8,142
2020-08-17,18:26,A,3,83228844,G7898826X,21:54,D,11,208
2020-08-17,18:29,B,4,82802520,S0677138X,22:01,D,10,212
2020-08-17,18:32,B,4,91434058,T8667840X,20:48,G,11,136
2020-08-17,18:33,B,6,83073573,T3136177X,18:43,G,11,10
2020-08-17,18:33,C,4,93363169,T1280849X,21:52,G,12,199
2020-08-17,18:36,C,6,92002881,F0272992X,19:44,D,9,68
2020-08-17,18:37,B,2,84991750,T3522538X,18:44,G,9,7
2020-08-17,18:37,A,5,99589376,F4048287X,19:09,D,9,32
2020-08-17,18:42,C,5,96828937,S6701132X,20:47,G,7,125
2020-08-17,18:46,A,2,95784742,S3702082X,21:54,D,11,188
2020-08-17,18:51,A,6,98850771,F2235751X,19:00,F,8,9
2020-08-17,18:55,B,4,91547981,F5199894X,19:47,G,9,52
2020-08-17,18:58,C,4,86931992,F1448564X,20:32,F,9,94
2020-08-17,19:02,C,2,92478213,F6594184X,19:11,E,10,9
2020-08-17,19:02,B,6,98563088,F7301590X,19:52,E,7,50
2020-08-17,19:04,B,1,83150197,S6301816X,20:58,G,8,114
2020-08-17,19:06,B,4,86070691,S0019747X,20:40,E,7,94
2020-08-17,19:10,A,6,98435399,F0124123X,19:38,F,10,28
2020-08-17,19:12,C,3,96406417,F4592083X,21:51,E,12,159
2020-08-17,19:15,C,1,85486301,T8904665X,19:40,D,7,25
2020-08-17,19:20,B,5,81764581,S4275568X,20:36,G,11,76
2020-08-17,19:20,A,6,86473025,G1386770X,19:44,G,12,24
2020-08-17,19:24,A,1,85146316,G4921861X,20:52,G,10,88
2020-08-17,19:24,B,3,86628297,G0501485X,21:15,G,10,111
2020-08-17,19:29,B,1,95168904,F9276854X,19:59,D,9,30
2020-08-17,19:29,A,6,97014587,S5344441X,20:17,G,7,48
2020-08-17,19:34,C,1,92875095,S2367081X,20:00,F,11,26
2020-08-17,19:38,B,1,92321714,G5697849X,20:48,E,8,70
2020-08-17,19:39,C,3,85178454,S6177148X,20:06,E,7,27
2020-08-17,19:42,C,4,96235018,G8755481X,20:59,G,10,77
2020-08-17,19:42,A,3,95402107,S3567215X,20:57,D,7,75
2020-08-17,19:45,C,3,96884451,T0232113X,20:30,E,11,45
2020-08-17,19:46,C,2,96983876,F4594496X,20:43,E,7,57
2020-08-17,19:51,B,5,89943345,S3453242X,21:58,D,9,127
2020-08-17,19:54,B,6,91922821,G1581951X,21:34,D,9,100
2020-08-17,19:58,B,4,81653918,F2825426X,21:45,G,10,107
2020-08-17,20:03,A,1,94293322,S8276370X,20:37,E,10,34
2020-08-17,20:08,A,4,95657476,G4400492X,20:16,D,11,8
2020-08-17,20:10,C,1,94253621,T9485552X,20:54,F,10,44
2020-08-17,20:10,C,2,94755610,T0565625X,21:20,F,10,70
2020-08-17,20:12,B,2,86708712,S8913641X,21:42,F,8,90
2020-08-17,20:13,A,4,82381440,G5490681X,21:15,F,9,62
2020-08-17,20:15,B,6,92923108,F0551361X,20:34,E,11,19
2020-08-17,20:17,B,3,84189723,G1384359X,20:58,E,12,41
2020-08-17,20:22,A,3,84150019,T9908084X,21:21,F,9,59
2020-08-17,20:24,A,2,83971661,F5185729X,20:28,F,10,4
2020-08-17,20:29,C,6,99044116,F5486248X,21:33,D,10,64
2020-08-17,20:31,C,3,97278043,G0430739X,21:45,F,9,74
2020-08-17,20:33,C,2,92664618,F9108191X,20:55,G,8,22
2020-08-17,20:38,C,5,94086825,G9247846X,21:31,F,12,53
2020-08-17,20:42,B,2,84443737,T4954671X,21:32,D,12,50
2020-08-17,20:42,C,3,95543081,G2620739X,21:56,F,10,74
2020-08-17,20:43,B,6,99381936,S8223187X,20:58,E,12,15
2020-08-17,20:45,C,2,85464461,T2144323X,21:00,D,8,15
2020-08-17,20:50,B,1,86949146,G6924719X,21:58,G,11,68
2020-08-17,20:50,C,3,91960895,G7624885X,21:57,E,10,67
2020-08-17,20:50,B,6,83945640,F3904627X,20:56,F,9,6
2020-08-17,20:54,B,3,93883101,T9259349X,21:33,F,10,39
2020-08-17,20:55,A,3,82175505,S2914272X,21:49,E,7,54
2020-08-17,20:58,C,3,86911160,T0903435X,21:42,G,12,44
2020-08-17,21:02,A,5,83971073,S7937229X,21:40,F,8,38
2020-08-17,21:07,A,6,82345381,F0000543X,21:26,D,10,19
2020-08-17,21:09,C,2,96497607,T9760172X,21:29,F,8,20
2020-08-17,21:09,A,5,86502573,S2328226X,21:45,F,11,36
2020-08-17,21:09,B,5,93958541,G3686925X,21:46,E,8,37
2020-08-17,21:12,B,6,92231446,T1284566X,21:34,D,7,22
2020-08-17,21:16,A,1,91131711,S0008842X,21:30,F,7,14
2020-08-17,21:21,A,3,84184552,G0318878X,21:50,D,7,29
2020-08-17,21:21,B,5,93826493,T9473625X,21:31,E,12,10
2020-08-17,21:22,C,6,97486555,T6695969X,21:37,D,12,15
2020-08-17,21:27,B,2,81546765,G5095146X,21:31,D,8,4
2020-08-17,21:28,C,5,97855503,G0427473X,21:44,E,8,16
2020-08-17,21:29,C,1,86087761,T9718278X,21:56,G,9,27
2020-08-17,21:30,C,5,91286927,F7706969X,21:54,G,11,24
2020-08-17,21:33,B,2,89839860,T2226406X,22:00,D,9,27
2020-08-17,21:38,C,1,87352354,S0741520X,22:00,E,10,22
2020-08-17,21:43,C,4,97675303,F0098220X,21:51,F,11,8
2020-08-17,21:43,C,4,93024811,G2713051X,21:52,F,12,9
2020-08-18,10:00,A,3,86193471,S0150133X,13:49,D,7,229
2020-08-18,10:00,C,2,98064938,G5701913X,10:15,G,11,15
2020-08-18,10:05,C,4,93068368,G8184453X,11:40,G,9,95
2020-08-18,10:10,A,6,84973027,T8234933X,13:46,D,12,216
2020-08-18,10:15,C,6,85481210,T4981873X,12:00,D,11,105
2020-08-18,10:20,C,4,99799534,G2609629X,13:35,F,10,195
2020-08-18,10:24,C,5,88187422,F8636138X,12:07,G,10,103
2020-08-18,10:26,C,3,83973426,F1789661X,11:43,G,10,77
2020-08-18,10:31,A,3,89262241,F0134094X,13:57,G,7,206
2020-08-18,10:34,B,2,81821609,T0224891X,13:26,F,9,172
2020-08-18,10:37,C,1,86030169,T6306206X,11:35,G,10,58
2020-08-18,10:40,A,6,91956349,S1588373X,12:27,F,11,107
2020-08-18,10:42,C,1,82109036,S1872144X,12:10,E,12,88
2020-08-18,10:47,C,5,81491092,T5207940X,13:55,F,12,188
2020-08-18,10:47,A,2,91155134,T8101118X,12:36,D,12,109
2020-08-18,10:50,B,4,96872900,F2236968X,12:12,D,11,82
2020-08-18,10:55,A,5,81624364,S6982706X,13:24,F,12,149
2020-08-18,10:57,A,4,99603532,G6230897X,11:33,D,7,36
2020-08-18,11:01,C,4,94775243,G7348456X,14:11,G,8,190
2020-08-18,11:06,A,2,95986821,T8794995X,11:59,D,11,53
2020-08-18,11:08,B,6,84289090,F6097742X,12:30,F,9,82
2020-08-18,11:11,B,4,85566265,S6115230X,14:12,G,12,181
2020-08-18,11:11,A,4,97403272,T6767278X,13:06,F,12,115
2020-08-18,11:12,A,3,97411322,T8875096X,12:11,G,12,59
2020-08-18,11:12,A,6,83621643,S8522477X,13:52,G,7,160
2020-08-18,11:16,C,1,87533780,G7462010X,12:18,D,11,62
2020-08-18,11:18,C,6,91705786,G7140066X,13:51,F,10,153
2020-08-18,11:22,C,6,92615534,S5369840X,13:29,E,8,127
2020-08-18,11:23,A,6,97746317,T0172582X,14:37,D,11,194
2020-08-18,11:26,C,5,94895080,S3660457X,13:33,D,8,127
2020-08-18,11:30,B,6,87243065,G2031226X,12:12,E,12,42
2020-08-18,11:30,B,1,89467397,G9366054X,11:43,D,10,13
2020-08-18,11:30,A,4,96074066,T1462459X,12:27,D,8,57
2020-08-18,11:30,C,6,83564346,S1642831X,12:19,E,10,49
2020-08-18,11:30,A,1,84771527,G6663269X,11:56,F,7,26
2020-08-18,11:32,A,1,92298753,T3966534X,14:21,F,7,169
2020-08-18,11:32,A,2,97428862,S4755393X,15:30,G,8,238
2020-08-18,11:36,A,3,97828178,F6054614X,14:13,D,11,157
2020-08-18,11:38,C,1,82379842,S6722730X,14:41,F,7,183
2020-08-18,11:41,A,3,91515271,T1469804X,13:40,E,8,119
2020-08-18,11:42,B,3,89555287,G5847570X,12:35,F,10,53
2020-08-18,11:44,A,1,83413018,G8490409X,13:08,D,12,84
2020-08-18,11:49,B,4,91419643,T6302145X,12:01,G,12,12
2020-08-18,11:51,A,6,81850466,G4918272X,13:07,E,12,76
2020-08-18,11:55,B,3,89132944,F5906464X,14:49,E,8,174
2020-08-18,12:00,C,2,88941584,T2519971X,12:30,E,11,30
2020-08-18,12:03,A,2,85061964,F0966732X,13:47,D,7,104
2020-08-18,12:05,C,6,91728545,G3458476X,14:39,F,11,154
2020-08-18,12:06,A,5,91827033,G5686267X,15:54,E,9,228
2020-08-18,12:11,A,5,87416602,S6384812X,12:15,D,7,4
2020-08-18,12:11,A,3,96817687,S4495232X,15:19,D,9,188
2020-08-18,12:16,C,1,82515456,G1086017X,15:38,D,9,202
2020-08-18,12:20,A,4,86691860,T7246532X,12:36,E,10,16
2020-08-18,12:20,A,6,81205282,F8038506X,13:31,E,9,71
2020-08-18,12:21,C,2,82207424,S1162336X,15:13,F,7,172
2020-08-18,12:22,A,4,87312263,T6216256X,13:57,F,9,95
2020-08-18,12:23,C,5,87561796,G9367414X,14:28,F,10,125
2020-08-18,12:28,B,5,96287219,F9029352X,12:59,D,11,31
2020-08-18,12:32,B,2,97248644,S1299270X,15:49,F,12,197
2020-08-18,12:34,B,4,97591970,T3018374X,15:07,D,7,153
2020-08-18,12:35,A,5,98116880,S3864307X,13:50,F,9,75
2020-08-18,12:37,C,1,81691835,S6418836X,13:48,F,11,71
2020-08-18,12:39,B,3,91584206,T1728414X,12:52,G,12,13
2020-08-18,12:42,C,5,99620441,F7218957X,15:43,D,10,181
2020-08-18,12:43,A,4,96022383,S9009478X,15:29,F,10,166
2020-08-18,12:46,B,1,93676036,G2561168X,12:55,D,11,9
2020-08-18,12:51,A,4,93373096,G3255748X,13:32,G,12,41
2020-08-18,12:53,A,4,89832973,F7681293X,13:43,F,11,50
2020-08-18,12:57,A,3,88551652,S3743787X,15:38,F,7,161
2020-08-18,13:00,B,5,94466903,F9197360X,14:27,F,11,87
2020-08-18,13:04,B,6,97037762,F5891650X,15:07,F,9,123
2020-08-18,13:07,B,6,97449496,F7331926X,14:34,D,7,87
2020-08-18,13:08,C,2,86606847,G4464153X,14:38,F,8,90
2020-08-18,13:09,C,1,96404803,G8840701X,16:18,D,12,189
2020-08-18,13:13,A,1,93077517,S4683403X,17:06,D,9,233
2020-08-18,13:17,A,1,91249891,T3865277X,15:27,G,9,130
2020-08-18,13:19,C,2,93467616,T9438893X,16:43,D,10,204
2020-08-18,13:22,A,1,85192078,T8722153X,16:02,D,9,160
2020-08-18,13:22,A,5,93888466,T1995367X,13:31,E,9,9
2020-08-18,13:27,A,3,99671987,F0740288X,14:02,E,12,35
2020-08-18,13:31,C,4,98169193,T3139080X,13:59,D,11,28
2020-08-18,13:36,A,1,82393870,T7310639X,15:31,F,12,115
2020-08-18,13:36,A,2,89466305,F1301282X,15:52,D,11,136
2020-08-18,13:40,B,6,98610045,G8013888X,15:38,G,10,118
2020-08-18,13:42,A,6,96425256,G3916020X,14:43,D,10,61
2020-08-18,13:42,C,2,93384867,F7072152X,17:04,G,9,202
2020-08-18,13:46,C,6,99835689,F4510806X,17:30,E,12,224
2020-08-18,13:49,C,3,97671065,F2070230X,15:53,G,12,124
2020-08-18,13:54,A,6,83901485,T7033776X,16:30,E,12,156
2020-08-18,13:56,C,2,84802390,S0458109X,17:04,F,12,188
2020-08-18,14:01,B,1,88098882,F7618167X,17:57,E,12,236
2020-08-18,14:06,C,4,89805295,S1764901X,17:39,E,7,213
2020-08-18,14:06,B,3,91292619,F4205925X,16:15,F,10,129
2020-08-18,14:10,C,2,99036442,F1879561X,17:20,F,7,190
2020-08-18,14:11,B,1,83881180,S8460855X,15:46,G,8,95
2020-08-18,14:14,A,5,99157856,T9422048X,14:45,F,8,31
2020-08-18,14:14,B,1,88823153,T4146326X,18:04,D,12,230
2020-08-18,14:18,A,1,89906051,G9985547X,16:51,F,9,153
2020-08-18,14:22,C,2,99185221,S8302675X,16:12,F,12,110
2020-08-18,14:27,A,4,88495051,T6497134X,16:12,F,12,105
2020-08-18,14:28,B,2,88509833,T8402034X,17:54,D,11,206
2020-08-18,14:30,B,1,82313285,G0229020X,14:37,E,10,7
2020-08-18,14:33,A,4,91472527,S5191391X,15:11,E,7,38
2020-08-18,14:36,A,2,88191829,S4856041X,15:54,G,8,78
2020-08-18,14:41,B,1,93175310,F9066697X,16:29,E,11,108
2020-08-18,14:46,B,1,84627680,G1164395X,15:51,F,11,65
2020-08-18,14:51,B,1,94451791,T3752503X,17:32,F,12,161
2020-08-18,14:51,A,1,96725794,S9489814X,16:03,G,7,72
2020-08-18,14:56,B,2,92070677,T7411662X,16:05,G,7,69
2020-08-18,14:59,A,4,84739968,S1973411X,15:27,E,9,28
2020-08-18,14:59,A,2,93224109,S4041856X,18:55,G,9,236
2020-08-18,15:04,A,3,86252326,F4139782X,18:13,G,12,189
2020-08-18,15:06,B,5,92824034,S6315617X,15:18,F,7,12
2020-08-18,15:07,C,5,88568405,G7642737X,18:07,G,7,180
2020-08-18,15:10,C,3,81537418,G2806169X,16:00,D,9,50
2020-08-18,15:14,C,1,85511039,F1140467X,15:42,F,12,28
2020-08-18,15:18,B,5,98582559,S6787604X,16:40,D,10,82
2020-08-18,15:21,C,4,94833227,G7240409X,18:32,F,10,191
2020-08-18,15:24,B,3,82341834,G3842811X,17:58,D,9,154
2020-08-18,15:25,A,6,96315358,G7311073X,18:49,D,10,204
2020-08-18,15:26,C,1,89996780,G3829165X,16:46,E,12,80
2020-08-18,15:27,B,3,94329564,S1903527X,17:55,E,7,148
2020-08-18,15:28,A,5,86872227,S6250779X,18:00,F,8,152
2020-08-18,15:32,C,2,95398770,T3569133X,16:52,G,12,80
2020-08-18,15:32,C,1,99360541,T5318557X,17:02,G,9,90
2020-08-18,15:37,C,3,95105767,F6735151X,15:52,E,11,15
2020-08-18,15:38,A,2,81355658,G1858527X,16:04,F,8,26
2020-08-18,15:42,A,5,91999376,S0815030X,15:52,E,12,10
2020-08-18,15:45,C,1,93681488,T0495418X,19:12,E,7,207
2020-08-18,15:48,A,5,87203660,T6426606X,18:06,F,8,138
2020-08-18,15:49,A,6,85447670,G4501809X,18:19,D,9,150
2020-08-18,15:50,B,4,85098124,T1308177X,19:37,G,11,227
2020-08-18,15:52,C,1,99779613,T9751325X,17:46,E,12,114
2020-08-18,15:53,C,1,96055099,G1234994X,17:47,G,10,114
2020-08-18,15:54,A,1,98977271,F7776760X,19:32,F,12,218
2020-08-18,15:59,B,1,83903115,G9542629X,19:26,D,11,207
2020-08-18,16:03,A,3,82735171,G8931569X,19:39,F,11,216
2020-08-18,16:05,C,3,93841627,G7285222X,17:33,D,11,88
2020-08-18,16:08,C,4,84151433,S2342107X,17:38,E,12,90
2020-08-18,16:08,A,5,95885989,T5891982X,18:28,E,8,140
2020-08-18,16:12,A,6,89220315,S3094276X,17:44,F,8,92
2020-08-18,16:16,A,1,82071314,G5620609X,16:27,G,7,11
2020-08-18,16:17,A,1,99927013,G6521769X,18:18,F,7,121
2020-08-18,16:22,B,3,87951415,G4457124X,19:12,G,8,170
2020-08-18,16:27,A,2,84104188,T4965268X,16:39,D,10,12
2020-08-18,16:32,C,5,98576520,T8594951X,17:15,E,7,43
2020-08-18,16:33,A,1,99946355,T9627254X,17:12,E,10,39
2020-08-18,16:38,A,3,88307921,G0350479X,20:19,D,12,221
2020-08-18,16:39,B,5,95141930,F6304122X,18:10,D,7,91
2020-08-18,16:43,A,5,82657933,T6151580X,19:15,E,9,152
2020-08-18,16:46,C,3,92283727,G8178605X,19:57,D,11,191
2020-08-18,16:46,A,2,88465647,T5406712X,20:19,G,10,213
2020-08-18,16:49,C,5,94024176,F7995182X,20:16,D,11,207
2020-08-18,16:53,A,1,93395817,F7630042X,19:15,E,7,142
2020-08-18,16:55,A,4,99652733,S2964972X,19:22,G,12,147
2020-08-18,16:55,A,6,93422658,G6186123X,19:36,E,9,161
2020-08-18,16:59,A,3,82914367,T7456551X,18:09,F,7,70
